Country,Year,SavingsRate,RealGDP,LaborForce,HumanCapital,PhysicalCapital
Cameroon,2009,0.148235813,42392.65625,8.11255455,2.11753273,77646
Cameroon,2010,0.147899374,43760.78906,8.339506149,2.137499332,81244.53906
Canada,1980,0.264628619,580814.125,11.02237129,2.965839386,1062725.25
Canada,1981,0.281364739,601160.6875,11.31952286,2.959212303,1117942.125
Canada,1982,0.225606859,583973.5,10.93744278,2.952600241,1160222.875
Canada,1983,0.237449855,599844.75,11.01545048,2.94600296,1201226.625
Canada,1984,0.25167805,634722.5625,11.30457592,2.939420462,1243986.5
Canada,1985,0.260534853,665062.75,11.65962791,2.932852507,1293138.625
Canada,1986,0.265951961,681162.5,12.05407333,2.948862791,1345142.25
Canada,1987,0.276170433,710133.8125,12.41426277,2.964960575,1407197.875
Canada,1988,0.284235656,745459.25,12.81070709,2.981146336,1477103.875
Canada,1989,0.285406888,764985.8125,13.05179882,2.997420311,1552887
Canada,1990,0.249371201,766462.4375,13.1228838,3.013783216,1621107.75
Canada,1991,0.23888883,750426.8125,12.90495682,3.029308081,1679365.875
Canada,1992,0.232839197,756994.4375,12.73568344,3.044913054,1732845.875
Canada,1993,0.241123095,774697.125,12.75711823,3.060598373,1782967.125
Canada,1994,0.247440919,811915.1875,12.98763657,3.076364517,1841756.625
Canada,1995,0.239468664,834717.25,13.19054222,3.092211962,1896209.625
Canada,1996,0.227375746,848229.625,13.28466415,3.102821112,1955075.5
